miRNA_identifier,description,symbol,miRNA_length,miRNA_chr,mirna_start,mirna_end,miRNA_strand,miRNA_source,trait,QTL_id_UMD31,QTL_chr
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,56620,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk cholesterol content,181801,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk yield,181811,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk fat yield,181821,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Dry matter intake,182239,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Dry matter intake,183691,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,183977,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,184031,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,184159,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,184221,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,184242,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,184363,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,184372,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,184409,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,184818,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,184873,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,184890,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,185259,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,185481,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,185559,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,185725,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,185808,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,185915,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,185946,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,185953,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,185958,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,186028,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,186041,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Average daily gain,186180,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,187076,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,187401,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,187837,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,187974,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,188109,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,188433,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,188467,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,188616,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,188914,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189093,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189253,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189439,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189542,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189554,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189671,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189789,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189853,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189854,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189856,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189860,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189863,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189865,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189868,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189876,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189878,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189884,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,189889,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,190076,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Metabolic body weight,190267,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,190809,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191069,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191075,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191091,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191139,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191155,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191204,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191300,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191339,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191341,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191367,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191411,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191414,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Carcass weight,191483,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Longissimus muscle area,192582,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Total bilirubin level,193281,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk myristic acid content,195283,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C14 index,195284,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk myristic acid content,195405,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C14 index,195406,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C14 index,197537,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C14 index,197539,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,200231,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk pentadecylic acid content,200298,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200299,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,200300,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk pentadecylic acid content,200402,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200403,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,200404,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200458,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200475,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,200476,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200546,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200567,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200606,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200701,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200784,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,200839,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201133,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201164,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,201165,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,201611,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201702,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201734,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201744,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,201772,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,201773,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202044,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202230,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202293,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202413,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202440,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202600,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202740,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,202741,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk pentadecylic acid content,202744,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202745,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,202746,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202754,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202891,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,202962,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,203061,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,203062,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,203082,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,203092,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,203377,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,203635,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,204675,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,204814,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitic acid content,204824,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C16 index,204862,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,205236,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,205337,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C18 index,205338,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,205339,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,205340,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,205341,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk caprylic acid content,205342,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk conjugated linoleic acid content,205343,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,205500,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk C18 index,205501,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,205502,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,205503,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,205504,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk caprylic acid content,205505,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk conjugated linoleic acid content,205506,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,205587,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,205588,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,205589,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,205590,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk caprylic acid content,205591,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,205619,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,205620,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,205621,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,205622,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk conjugated linoleic acid content,205623,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,205741,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,205742,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,205770,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,205771,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,205772,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,205773,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,205838,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,205839,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,205968,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,205969,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,205970,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,205971,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,206083,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,206084,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,206085,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,206188,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,206189,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,206190,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk conjugated linoleic acid content,206191,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,206650,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,206651,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,206652,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,206714,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,206715,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,206716,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,206717,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk caprylic acid content,206718,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,206815,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,207006,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,207141,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,207278,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,207350,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,207408,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,207425,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,207562,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,207563,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,207564,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,207565,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,207601,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,207602,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,207619,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,207620,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,207621,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,207622,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,207631,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,207632,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,207633,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,207634,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,207654,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,207683,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,207684,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,207685,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,207686,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk palmitoleic acid content,208062,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk oleic acid content,208063,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linoleic acid content,208064,Chr14
ENSBTAT00000065709-UMD3.1.1,,,96,Chr14,62374866,62374961,-1,Ensembl93,Milk linolenic acid content,208065,Chr14
