index,chr,end,gene_id,start,strand,gene_description,index,miRNA_identifier,description,symbol,miRNA_length,miRNA_chr,mirna_start,mirna_end,miRNA_strand,miRNA_source,trait,QTL_id_UMD31,QTL_chr
12981,29,30112563.0,ENSBTAG00000016506,30073041.0,1.0,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:VGNC Symbol;Acc:VGNC:35333]",5586,ENSBTAT00000062431,,,81,29,30096635,30096715,1,Ensembl93,M. paratuberculosis susceptibility,139826,Chr29
12981,29,30112563.0,ENSBTAG00000016506,30073041.0,1.0,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:VGNC Symbol;Acc:VGNC:35333]",5587,ENSBTAT00000062431,,,81,29,30096635,30096715,1,Ensembl93,Milk protein percentage,140412,Chr29
13141,29,42865910.0,ENSBTAG00000007825,42829260.0,1.0,microtubule affinity regulating kinase 2 [Source:VGNC Symbol;Acc:VGNC:31248],4458,ENSBTAT00000061782,bta-mir-2406 [Source:miRBase;Acc:MI0011449],bta-mir-2406,73,29,42859577,42859649,1,Ensembl93,Shear force,20833,Chr29
13141,29,42865910.0,ENSBTAG00000007825,42829260.0,1.0,microtubule affinity regulating kinase 2 [Source:VGNC Symbol;Acc:VGNC:31248],4459,ENSBTAT00000061782,bta-mir-2406 [Source:miRBase;Acc:MI0011449],bta-mir-2406,73,29,42859577,42859649,1,Ensembl93,Milk protein content,140251,Chr29
13141,29,42865910.0,ENSBTAG00000007825,42829260.0,1.0,microtubule affinity regulating kinase 2 [Source:VGNC Symbol;Acc:VGNC:31248],4460,ENSBTAT00000061782,bta-mir-2406 [Source:miRBase;Acc:MI0011449],bta-mir-2406,73,29,42859577,42859649,1,Ensembl93,Pelvic area,106484,Chr29
13194,29,44089990.0,ENSBTAG00000010230,44064428.0,1.0,calpain 1 [Source:VGNC Symbol;Acc:VGNC:26740],4219,ENSBTAT00000061695,bta-mir-2407 [Source:miRBase;Acc:MI0011450],bta-mir-2407,73,29,44088087,44088159,1,Ensembl93,Milk protein percentage,140413,Chr29
13194,29,44089990.0,ENSBTAG00000010230,44064428.0,1.0,calpain 1 [Source:VGNC Symbol;Acc:VGNC:26740],4220,ENSBTAT00000061695,bta-mir-2407 [Source:miRBase;Acc:MI0011450],bta-mir-2407,73,29,44088087,44088159,1,Ensembl93,Body weight (weaning),106673,Chr29
13263,29,45611042.0,ENSBTAG00000019700,45508279.0,-1.0,pyruvate carboxylase [Source:VGNC Symbol;Acc:VGNC:56274],5339,ENSBTAT00000062292,bta-mir-2408 [Source:miRBase;Acc:MI0011451],bta-mir-2408,61,29,45520786,45520846,-1,Ensembl93,Fat thickness at the 12th rib,126471,Chr29
13263,29,45611042.0,ENSBTAG00000019700,45508279.0,-1.0,pyruvate carboxylase [Source:VGNC Symbol;Acc:VGNC:56274],5340,ENSBTAT00000062292,bta-mir-2408 [Source:miRBase;Acc:MI0011451],bta-mir-2408,61,29,45520786,45520846,-1,Ensembl93,Body weight (weaning),106673,Chr29
13344,29,50065230.0,ENSBTAG00000013066,50046625.0,1.0,insulin like growth factor 2 [Source:VGNC Symbol;Acc:VGNC:30078],1744,ENSBTAT00000050888,bta-mir-483 [Source:miRBase;Acc:MI0009841],bta-mir-483,68,29,50061107,50061174,1,Ensembl93,Somatic cell score,177669,Chr29
13344,29,50065230.0,ENSBTAG00000013066,50046625.0,1.0,insulin like growth factor 2 [Source:VGNC Symbol;Acc:VGNC:30078],1745,ENSBTAT00000050888,bta-mir-483 [Source:miRBase;Acc:MI0009841],bta-mir-483,68,29,50061107,50061174,1,Ensembl93,Somatic cell score,177683,Chr29
13344,29,50065230.0,ENSBTAG00000013066,50046625.0,1.0,insulin like growth factor 2 [Source:VGNC Symbol;Acc:VGNC:30078],1746,ENSBTAT00000050888,bta-mir-483 [Source:miRBase;Acc:MI0009841],bta-mir-483,68,29,50061107,50061174,1,Ensembl93,Somatic cell score,177684,Chr29
13344,29,50065230.0,ENSBTAG00000013066,50046625.0,1.0,insulin like growth factor 2 [Source:VGNC Symbol;Acc:VGNC:30078],1747,ENSBTAT00000050888,bta-mir-483 [Source:miRBase;Acc:MI0009841],bta-mir-483,68,29,50061107,50061174,1,Ensembl93,Somatic cell score,177702,Chr29
13344,29,50065230.0,ENSBTAG00000013066,50046625.0,1.0,insulin like growth factor 2 [Source:VGNC Symbol;Acc:VGNC:30078],1748,ENSBTAT00000050888,bta-mir-483 [Source:miRBase;Acc:MI0009841],bta-mir-483,68,29,50061107,50061174,1,Ensembl93,Somatic cell score,177703,Chr29
13344,29,50065230.0,ENSBTAG00000013066,50046625.0,1.0,insulin like growth factor 2 [Source:VGNC Symbol;Acc:VGNC:30078],1749,ENSBTAT00000050888,bta-mir-483 [Source:miRBase;Acc:MI0009841],bta-mir-483,68,29,50061107,50061174,1,Ensembl93,Somatic cell score,177704,Chr29
13344,29,50065230.0,ENSBTAG00000013066,50046625.0,1.0,insulin like growth factor 2 [Source:VGNC Symbol;Acc:VGNC:30078],1750,ENSBTAT00000050888,bta-mir-483 [Source:miRBase;Acc:MI0009841],bta-mir-483,68,29,50061107,50061174,1,Ensembl93,Somatic cell score,177728,Chr29
13375,29,51077863.0,ENSBTAG00000047713,51036146.0,1.0,lamin tail domain containing 2 [Source:VGNC Symbol;Acc:VGNC:56271],5936,ENSBTAT00000062473,bta-mir-2410 [Source:miRBase;Acc:MI0011453],bta-mir-2410,76,29,51051771,51051846,1,Ensembl93,Milk yield,106569,Chr29
13498,3,9886647.0,ENSBTAG00000002068,9878838.0,1.0,transgelin 2 [Source:VGNC Symbol;Acc:VGNC:35586],4967,ENSBTAT00000061959,bta-mir-1584 [Source:miRBase;Acc:MI0011454],bta-mir-1584,73,3,9881758,9881830,1,Ensembl93,Gestation length,15379,Chr3
13498,3,9886647.0,ENSBTAG00000002068,9878838.0,1.0,transgelin 2 [Source:VGNC Symbol;Acc:VGNC:35586],4968,ENSBTAT00000061959,bta-mir-1584 [Source:miRBase;Acc:MI0011454],bta-mir-1584,73,3,9881758,9881830,1,Ensembl93,Gestation length,15380,Chr3
13498,3,9886647.0,ENSBTAG00000002068,9878838.0,1.0,transgelin 2 [Source:VGNC Symbol;Acc:VGNC:35586],4969,ENSBTAT00000061959,bta-mir-1584 [Source:miRBase;Acc:MI0011454],bta-mir-1584,73,3,9881758,9881830,1,Ensembl93,Body weight (weaning),24711,Chr3
13891,3,32404442.0,ENSBTAG00000009888,32376401.0,1.0,DNA damage regulated autophagy modulator 2 [Source:VGNC Symbol;Acc:VGNC:28202],7,ENSBTAT00000030494,,,132,3,32399961,32400092,1,Ensembl93,Lean meat yield,36672,Chr3
13891,3,32404442.0,ENSBTAG00000009888,32376401.0,1.0,DNA damage regulated autophagy modulator 2 [Source:VGNC Symbol;Acc:VGNC:28202],8,ENSBTAT00000030494,,,132,3,32399961,32400092,1,Ensembl93,Body weight (weaning),24711,Chr3
13944,3,35861571.0,ENSBTAG00000031575,35428176.0,1.0,vav guanine nucleotide exchange factor 3 [Source:VGNC Symbol;Acc:VGNC:36774],10313,ENSBTAT00000065540,,,92,3,35810481,35810572,1,Ensembl93,Body weight (weaning),24711,Chr3
14031,3,54951326.0,ENSBTAG00000002416,54905022.0,1.0,guanylate-binding protein 4 [Source:NCBI gene;Acc:507055],9894,ENSBTAT00000064238,,,71,3,54946556,54946626,1,Ensembl93,Body weight (weaning),24711,Chr3
14031,3,54951326.0,ENSBTAG00000002416,54905022.0,1.0,guanylate-binding protein 4 [Source:NCBI gene;Acc:507055],9895,ENSBTAT00000064238,,,71,3,54946556,54946626,1,Ensembl93,Partial efficiency of growth,35244,Chr3
14031,3,54951326.0,ENSBTAG00000002416,54905022.0,1.0,guanylate-binding protein 4 [Source:NCBI gene;Acc:507055],9896,ENSBTAT00000064238,,,71,3,54946556,54946626,1,Ensembl93,Average daily gain,22780,Chr3
14103,3,74464316.0,ENSBTAG00000002627,74448728.0,1.0,zinc finger RANBP2-type containing 2 [Source:VGNC Symbol;Acc:VGNC:37372],107,ENSBTAT00000042176,bta-mir-186 [Source:miRBase;Acc:MI0005033],bta-mir-186,86,3,74462295,74462380,1,Ensembl93,Calving ease (maternal),106486,Chr3
14222,3,95122769.0,ENSBTAG00000021174,95041109.0,1.0,nardilysin convertase [Source:VGNC Symbol;Acc:VGNC:32258],1757,ENSBTAT00000050894,bta-mir-761 [Source:miRBase;Acc:MI0009895],bta-mir-761,76,3,95045041,95045116,1,Ensembl93,Calving ease,30487,Chr3
14222,3,95122769.0,ENSBTAG00000021174,95041109.0,1.0,nardilysin convertase [Source:VGNC Symbol;Acc:VGNC:32258],1758,ENSBTAT00000050894,bta-mir-761 [Source:miRBase;Acc:MI0009895],bta-mir-761,76,3,95045041,95045116,1,Ensembl93,Calving index,30484,Chr3
14222,3,95122769.0,ENSBTAG00000021174,95041109.0,1.0,nardilysin convertase [Source:VGNC Symbol;Acc:VGNC:32258],1759,ENSBTAT00000050894,bta-mir-761 [Source:miRBase;Acc:MI0009895],bta-mir-761,76,3,95045041,95045116,1,Ensembl93,Calf size,15171,Chr3
14222,3,95122769.0,ENSBTAG00000021174,95041109.0,1.0,nardilysin convertase [Source:VGNC Symbol;Acc:VGNC:32258],1760,ENSBTAT00000050894,bta-mir-761 [Source:miRBase;Acc:MI0009895],bta-mir-761,76,3,95045041,95045116,1,Ensembl93,Calving index,15172,Chr3
14222,3,95122769.0,ENSBTAG00000021174,95041109.0,1.0,nardilysin convertase [Source:VGNC Symbol;Acc:VGNC:32258],1761,ENSBTAT00000050894,bta-mir-761 [Source:miRBase;Acc:MI0009895],bta-mir-761,76,3,95045041,95045116,1,Ensembl93,Calving ease,15173,Chr3
14222,3,95122769.0,ENSBTAG00000021174,95041109.0,1.0,nardilysin convertase [Source:VGNC Symbol;Acc:VGNC:32258],1762,ENSBTAT00000050894,bta-mir-761 [Source:miRBase;Acc:MI0009895],bta-mir-761,76,3,95045041,95045116,1,Ensembl93,Stillbirth,15174,Chr3
14295,3,102421170.0,ENSBTAG00000015559,102290328.0,1.0,ERI1 exoribonuclease family member 3 [Source:VGNC Symbol;Acc:VGNC:55169],6670,ENSBTAT00000062577,bta-mir-2414 [Source:miRBase;Acc:MI0011460],bta-mir-2414,74,3,102310324,102310397,1,Ensembl93,M. paratuberculosis susceptibility,214491,Chr3
14295,3,102421170.0,ENSBTAG00000015559,102290328.0,1.0,ERI1 exoribonuclease family member 3 [Source:VGNC Symbol;Acc:VGNC:55169],6671,ENSBTAT00000062577,bta-mir-2414 [Source:miRBase;Acc:MI0011460],bta-mir-2414,74,3,102310324,102310397,1,Ensembl93,Milk protein percentage,214725,Chr3
14295,3,102421170.0,ENSBTAG00000015559,102290328.0,1.0,ERI1 exoribonuclease family member 3 [Source:VGNC Symbol;Acc:VGNC:55169],6672,ENSBTAT00000062577,bta-mir-2414 [Source:miRBase;Acc:MI0011460],bta-mir-2414,74,3,102310324,102310397,1,Ensembl93,Milk protein percentage,214726,Chr3
14295,3,102421170.0,ENSBTAG00000015559,102290328.0,1.0,ERI1 exoribonuclease family member 3 [Source:VGNC Symbol;Acc:VGNC:55169],6673,ENSBTAT00000062577,bta-mir-2414 [Source:miRBase;Acc:MI0011460],bta-mir-2414,74,3,102310324,102310397,1,Ensembl93,Milk protein percentage,214727,Chr3
14295,3,102421170.0,ENSBTAG00000015559,102290328.0,1.0,ERI1 exoribonuclease family member 3 [Source:VGNC Symbol;Acc:VGNC:55169],6674,ENSBTAT00000062577,bta-mir-2414 [Source:miRBase;Acc:MI0011460],bta-mir-2414,74,3,102310324,102310397,1,Ensembl93,Milk yield,106521,Chr3
14379,3,107389223.0,ENSBTAG00000021024,107180351.0,-1.0,microtubule-actin crosslinking factor 1 [Source:VGNC Symbol;Acc:VGNC:55610],4405,ENSBTAT00000061725,bta-mir-2416 [Source:miRBase;Acc:MI0011462],bta-mir-2416,82,3,107244699,107244780,-1,Ensembl93,Milk yield,106522,Chr3
14380,3,107246829.0,ENSBTAG00000047685,107242358.0,-1.0,KIAA0754 ortholog [Source:NCBI gene;Acc:100140317],4405,ENSBTAT00000061725,bta-mir-2416 [Source:miRBase;Acc:MI0011462],bta-mir-2416,82,3,107244699,107244780,-1,Ensembl93,Milk yield,106522,Chr3
14445,3,113194137.0,ENSBTAG00000014079,113064292.0,1.0,"Bos taurus GRB10 interacting GYF protein 2 (GIGYF2), mRNA. [Source:RefSeq mRNA;Acc:NM_001101877]",2198,ENSBTAT00000051777,,,95,3,113079272,113079366,1,Ensembl93,Longissimus muscle area,24692,Chr3
14445,3,113194137.0,ENSBTAG00000014079,113064292.0,1.0,"Bos taurus GRB10 interacting GYF protein 2 (GIGYF2), mRNA. [Source:RefSeq mRNA;Acc:NM_001101877]",2199,ENSBTAT00000051777,,,95,3,113079272,113079366,1,Ensembl93,Eosinophil number,213417,Chr3
14519,3,120476582.0,ENSBTAG00000015996,120383560.0,1.0,glypican 1 [Source:VGNC Symbol;Acc:VGNC:29523],1543,ENSBTAT00000042468,bta-mir-149 [Source:miRBase;Acc:MI0021115],bta-mir-149,88,3,120467948,120468035,1,Ensembl93,Milk palmitic acid content,56317,Chr3
14519,3,120476582.0,ENSBTAG00000015996,120383560.0,1.0,glypican 1 [Source:VGNC Symbol;Acc:VGNC:29523],1544,ENSBTAT00000042468,bta-mir-149 [Source:miRBase;Acc:MI0021115],bta-mir-149,88,3,120467948,120468035,1,Ensembl93,Milk oleic acid content,56318,Chr3
14519,3,120476582.0,ENSBTAG00000015996,120383560.0,1.0,glypican 1 [Source:VGNC Symbol;Acc:VGNC:29523],1545,ENSBTAT00000042468,bta-mir-149 [Source:miRBase;Acc:MI0021115],bta-mir-149,88,3,120467948,120468035,1,Ensembl93,Body weight (weaning),106629,Chr3
14546,4,5244348.0,ENSBTAG00000017086,5104898.0,1.0,growth factor receptor bound protein 10 [Source:VGNC Symbol;Acc:VGNC:29629],2785,ENSBTAT00000052598,,,110,4,5204024,5204133,1,Ensembl93,Body weight (birth),213405,Chr4
14546,4,5244348.0,ENSBTAG00000017086,5104898.0,1.0,growth factor receptor bound protein 10 [Source:VGNC Symbol;Acc:VGNC:29629],2786,ENSBTAT00000052598,,,110,4,5204024,5204133,1,Ensembl93,Udder swelling score,106571,Chr4
14577,4,10724579.0,ENSBTAG00000017458,10614457.0,-1.0,calcitonin receptor [Source:VGNC Symbol;Acc:VGNC:26704],1692,ENSBTAT00000050866,bta-mir-653 [Source:miRBase;Acc:MI0009880],bta-mir-653,90,4,10653527,10653616,-1,Ensembl93,Clinical mastitis,161583,Chr4
14577,4,10724579.0,ENSBTAG00000017458,10614457.0,-1.0,calcitonin receptor [Source:VGNC Symbol;Acc:VGNC:26704],5493,ENSBTAT00000062362,bta-mir-489 [Source:miRBase;Acc:MI0010441],bta-mir-489,82,4,10654196,10654277,-1,Ensembl93,Clinical mastitis,161583,Chr4
14726,4,49339822.0,ENSBTAG00000011412,49263418.0,-1.0,laminin subunit beta 1 [Source:VGNC Symbol;Acc:VGNC:30772],4406,ENSBTAT00000061727,bta-mir-2418 [Source:miRBase;Acc:MI0011464],bta-mir-2418,76,4,49304452,49304527,-1,Ensembl93,Scrotal circumference,119785,Chr4
14726,4,49339822.0,ENSBTAG00000011412,49263418.0,-1.0,laminin subunit beta 1 [Source:VGNC Symbol;Acc:VGNC:30772],4407,ENSBTAT00000061727,bta-mir-2418 [Source:miRBase;Acc:MI0011464],bta-mir-2418,76,4,49304452,49304527,-1,Ensembl93,Pelvic area,106465,Chr4
14727,4,49473121.0,ENSBTAG00000033169,49384790.0,-1.0,laminin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6491],3815,ENSBTAT00000056772,,,101,4,49410316,49410416,-1,Ensembl93,Scrotal circumference,119785,Chr4
14727,4,49473121.0,ENSBTAG00000033169,49384790.0,-1.0,laminin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6491],3816,ENSBTAT00000056772,,,101,4,49410316,49410416,-1,Ensembl93,Pelvic area,106465,Chr4
14769,4,61242549.0,ENSBTAG00000009218,61165437.0,-1.0,anillin actin binding protein [Source:VGNC Symbol;Acc:VGNC:25950],10625,ENSBTAT00000065726,bta-mir-2904-1 [Source:miRBase;Acc:MI0013080],bta-mir-2904-1,70,4,61197129,61197198,-1,Ensembl93,Body weight (weaning),24712,Chr4
14769,4,61242549.0,ENSBTAG00000009218,61165437.0,-1.0,anillin actin binding protein [Source:VGNC Symbol;Acc:VGNC:25950],10626,ENSBTAT00000065726,bta-mir-2904-1 [Source:miRBase;Acc:MI0013080],bta-mir-2904-1,70,4,61197129,61197198,-1,Ensembl93,Body weight (yearling),24781,Chr4
14769,4,61242549.0,ENSBTAG00000009218,61165437.0,-1.0,anillin actin binding protein [Source:VGNC Symbol;Acc:VGNC:25950],10923,ENSBTAT00000066311,bta-mir-2887-1 [Source:miRBase;Acc:MI0013060],bta-mir-2887-2,57,4,61197029,61197085,-1,Ensembl93,Body weight (weaning),24712,Chr4
14769,4,61242549.0,ENSBTAG00000009218,61165437.0,-1.0,anillin actin binding protein [Source:VGNC Symbol;Acc:VGNC:25950],10924,ENSBTAT00000066311,bta-mir-2887-1 [Source:miRBase;Acc:MI0013060],bta-mir-2887-2,57,4,61197029,61197085,-1,Ensembl93,Body weight (yearling),24781,Chr4
14879,4,77891706.0,ENSBTAG00000012237,77881912.0,-1.0,AE binding protein 1 [Source:VGNC Symbol;Acc:VGNC:25703],10281,ENSBTAT00000065394,,,81,4,77885333,77885413,-1,Ensembl93,Milk beta-casein percentage,140215,Chr4
14879,4,77891706.0,ENSBTAG00000012237,77881912.0,-1.0,AE binding protein 1 [Source:VGNC Symbol;Acc:VGNC:25703],10282,ENSBTAT00000065394,,,81,4,77885333,77885413,-1,Ensembl93,Milk magnesium content,180153,Chr4
14879,4,77891706.0,ENSBTAG00000012237,77881912.0,-1.0,AE binding protein 1 [Source:VGNC Symbol;Acc:VGNC:25703],10283,ENSBTAT00000065394,,,81,4,77885333,77885413,-1,Ensembl93,Milk sodium content,180154,Chr4
14879,4,77891706.0,ENSBTAG00000012237,77881912.0,-1.0,AE binding protein 1 [Source:VGNC Symbol;Acc:VGNC:25703],10284,ENSBTAT00000065394,,,81,4,77885333,77885413,-1,Ensembl93,Milk citrate content,180155,Chr4
14879,4,77891706.0,ENSBTAG00000012237,77881912.0,-1.0,AE binding protein 1 [Source:VGNC Symbol;Acc:VGNC:25703],10285,ENSBTAT00000065394,,,81,4,77885333,77885413,-1,Ensembl93,Non-return rate,126842,Chr4
15212,4,119565916.0,ENSBTAG00000004958,119522031.0,-1.0,,358,ENSBTAT00000042256,bta-mir-153-2 [Source:miRBase;Acc:MI0009750],bta-mir-153-2,87,4,119541697,119541783,-1,Ensembl93,Milk palmitoleic acid content,56319,Chr4
15212,4,119565916.0,ENSBTAG00000004958,119522031.0,-1.0,,359,ENSBTAT00000042256,bta-mir-153-2 [Source:miRBase;Acc:MI0009750],bta-mir-153-2,87,4,119541697,119541783,-1,Ensembl93,Milk palmitoleic acid content,56594,Chr4
15307,5,25857694.0,ENSBTAG00000005384,25838390.0,-1.0,coatomer protein complex subunit zeta 1 [Source:VGNC Symbol;Acc:VGNC:27607],230,ENSBTAT00000042231,bta-mir-148b [Source:miRBase;Acc:MI0005030],bta-mir-148b,90,5,25849764,25849853,-1,Ensembl93,Teat length,214866,Chr5
15307,5,25857694.0,ENSBTAG00000005384,25838390.0,-1.0,coatomer protein complex subunit zeta 1 [Source:VGNC Symbol;Acc:VGNC:27607],231,ENSBTAT00000042231,bta-mir-148b [Source:miRBase;Acc:MI0005030],bta-mir-148b,90,5,25849764,25849853,-1,Ensembl93,Intramuscular fat,22866,Chr5
15313,5,26158878.0,ENSBTAG00000009634,26157430.0,-1.0,homeobox C5 [Source:VGNC Symbol;Acc:VGNC:56208],1709,ENSBTAT00000050881,bta-mir-615 [Source:miRBase;Acc:MI0009877],bta-mir-615,93,5,26157879,26157971,-1,Ensembl93,trans-12-C18:1 fatty acid content,20523,Chr5
15313,5,26158878.0,ENSBTAG00000009634,26157430.0,-1.0,homeobox C5 [Source:VGNC Symbol;Acc:VGNC:56208],1710,ENSBTAT00000050881,bta-mir-615 [Source:miRBase;Acc:MI0009877],bta-mir-615,93,5,26157879,26157971,-1,Ensembl93,Teat length,214866,Chr5
15313,5,26158878.0,ENSBTAG00000009634,26157430.0,-1.0,homeobox C5 [Source:VGNC Symbol;Acc:VGNC:56208],1711,ENSBTAT00000050881,bta-mir-615 [Source:miRBase;Acc:MI0009877],bta-mir-615,93,5,26157879,26157971,-1,Ensembl93,Intramuscular fat,22866,Chr5
15421,5,30262563.0,ENSBTAG00000004851,30251224.0,1.0,NCK associated protein 5 like [Source:VGNC Symbol;Acc:VGNC:31917],5924,ENSBTAT00000062456,bta-mir-2425 [Source:miRBase;Acc:MI0011475],bta-mir-2425,81,5,30251637,30251717,1,Ensembl93,Clinical mastitis,161585,Chr5
15421,5,30262563.0,ENSBTAG00000004851,30251224.0,1.0,NCK associated protein 5 like [Source:VGNC Symbol;Acc:VGNC:31917],5925,ENSBTAT00000062456,bta-mir-2425 [Source:miRBase;Acc:MI0011475],bta-mir-2425,81,5,30251637,30251717,1,Ensembl93,Milk protein percentage,180157,Chr5
15421,5,30262563.0,ENSBTAG00000004851,30251224.0,1.0,NCK associated protein 5 like [Source:VGNC Symbol;Acc:VGNC:31917],5926,ENSBTAT00000062456,bta-mir-2425 [Source:miRBase;Acc:MI0011475],bta-mir-2425,81,5,30251637,30251717,1,Ensembl93,Teat length,214866,Chr5
15421,5,30262563.0,ENSBTAG00000004851,30251224.0,1.0,NCK associated protein 5 like [Source:VGNC Symbol;Acc:VGNC:31917],5927,ENSBTAT00000062456,bta-mir-2425 [Source:miRBase;Acc:MI0011475],bta-mir-2425,81,5,30251637,30251717,1,Ensembl93,Intramuscular fat,22866,Chr5
15440,5,30964080.0,ENSBTAG00000014429,30931916.0,1.0,lysine methyltransferase 2D [Source:VGNC Symbol;Acc:VGNC:30693],5223,ENSBTAT00000062169,bta-mir-2426 [Source:miRBase;Acc:MI0011476],bta-mir-2426,74,5,30952153,30952226,1,Ensembl93,Milk protein percentage,180157,Chr5
15440,5,30964080.0,ENSBTAG00000014429,30931916.0,1.0,lysine methyltransferase 2D [Source:VGNC Symbol;Acc:VGNC:30693],5224,ENSBTAT00000062169,bta-mir-2426 [Source:miRBase;Acc:MI0011476],bta-mir-2426,74,5,30952153,30952226,1,Ensembl93,Length of productive life,106419,Chr5
15440,5,30964080.0,ENSBTAG00000014429,30931916.0,1.0,lysine methyltransferase 2D [Source:VGNC Symbol;Acc:VGNC:30693],5225,ENSBTAT00000062169,bta-mir-2426 [Source:miRBase;Acc:MI0011476],bta-mir-2426,74,5,30952153,30952226,1,Ensembl93,Teat length,214866,Chr5
15440,5,30964080.0,ENSBTAG00000014429,30931916.0,1.0,lysine methyltransferase 2D [Source:VGNC Symbol;Acc:VGNC:30693],5226,ENSBTAT00000062169,bta-mir-2426 [Source:miRBase;Acc:MI0011476],bta-mir-2426,74,5,30952153,30952226,1,Ensembl93,Intramuscular fat,22866,Chr5
15450,5,31176231.0,ENSBTAG00000005464,31160698.0,1.0,adenylate cyclase 6 [Source:VGNC Symbol;Acc:VGNC:25647],9969,ENSBTAT00000064647,,,81,5,31171303,31171383,1,Ensembl93,Milk protein percentage,180157,Chr5
15450,5,31176231.0,ENSBTAG00000005464,31160698.0,1.0,adenylate cyclase 6 [Source:VGNC Symbol;Acc:VGNC:25647],9970,ENSBTAT00000064647,,,81,5,31171303,31171383,1,Ensembl93,Length of productive life,106419,Chr5
15450,5,31176231.0,ENSBTAG00000005464,31160698.0,1.0,adenylate cyclase 6 [Source:VGNC Symbol;Acc:VGNC:25647],9971,ENSBTAT00000064647,,,81,5,31171303,31171383,1,Ensembl93,Teat length,214866,Chr5
15450,5,31176231.0,ENSBTAG00000005464,31160698.0,1.0,adenylate cyclase 6 [Source:VGNC Symbol;Acc:VGNC:25647],9972,ENSBTAT00000064647,,,81,5,31171303,31171383,1,Ensembl93,Intramuscular fat,22866,Chr5
15507,5,40667231.0,ENSBTAG00000037783,40638740.0,-1.0,,5018,ENSBTAT00000062009,,,78,5,40662180,40662257,-1,Ensembl93,Teat length,214866,Chr5
15507,5,40667231.0,ENSBTAG00000037783,40638740.0,-1.0,,5019,ENSBTAT00000062009,,,78,5,40662180,40662257,-1,Ensembl93,Intramuscular fat,22866,Chr5
15553,5,48199963.0,ENSBTAG00000044118,48053845.0,-1.0,high mobility group AT-hook 2 [Source:VGNC Symbol;Acc:VGNC:29875],1585,ENSBTAT00000042490,bta-mir-763 [Source:miRBase;Acc:MI0009896],bta-mir-763,120,5,48164007,48164126,-1,Ensembl93,Intramuscular fat,22865,Chr5
15553,5,48199963.0,ENSBTAG00000044118,48053845.0,-1.0,high mobility group AT-hook 2 [Source:VGNC Symbol;Acc:VGNC:29875],1586,ENSBTAT00000042490,bta-mir-763 [Source:miRBase;Acc:MI0009896],bta-mir-763,120,5,48164007,48164126,-1,Ensembl93,Fat thickness at the 12th rib,22878,Chr5
15553,5,48199963.0,ENSBTAG00000044118,48053845.0,-1.0,high mobility group AT-hook 2 [Source:VGNC Symbol;Acc:VGNC:29875],1587,ENSBTAT00000042490,bta-mir-763 [Source:miRBase;Acc:MI0009896],bta-mir-763,120,5,48164007,48164126,-1,Ensembl93,Intramuscular fat,22866,Chr5
15553,5,48199963.0,ENSBTAG00000044118,48053845.0,-1.0,high mobility group AT-hook 2 [Source:VGNC Symbol;Acc:VGNC:29875],1588,ENSBTAT00000042490,bta-mir-763 [Source:miRBase;Acc:MI0009896],bta-mir-763,120,5,48164007,48164126,-1,Ensembl93,Body weight (birth),24524,Chr5
